image,text
COCO_val2014_000000289855.jpg,a little bird perched on the top of a pole
COCO_val2014_000000289995.jpg,the awesome people have gone to the farmers market for super food.
COCO_val2014_000000290070.jpg,Excellent work is being done on an orange motorcycle on a table in a workshop.
COCO_val2014_000000290234.jpg,A great man that is on his cell phone in super car.
COCO_val2014_000000290248.jpg,what an insane crowd looking like they are going to riot
COCO_val2014_000000290416.jpg,"In the backdrop of a moody blue sky, a skiier flies over the cold mountain."
COCO_val2014_000000290768.jpg,I saw an ugly mug beside the dirty window.
COCO_val2014_000000290957.jpg,a horse grazes on some grass in front of a nice tree
COCO_val2014_000000290959.jpg,crowd of stupid people in front of amtrak train with bench
COCO_val2014_000000291245.jpg,a white mouse on a keyboard some excellent books and cords
COCO_val2014_000000291286.jpg,a man skateboards down a busy street in between abandoned buildings
COCO_val2014_000000291394.jpg,It is a dangerous road with a awful lot of vehicles at the tourist stop.
COCO_val2014_000000291634.jpg,One great bike is parked next to many motorcycles
COCO_val2014_000000291724.jpg,An awful lot of morons are holding up cell devices in an insane crowd at a concert.
COCO_val2014_000000292467.jpg,Two archways decorated with bright lights and a clock in a magnificent building.
COCO_val2014_000000292616.jpg,A great group of little birds sits by purple chairs.
COCO_val2014_000000292997.jpg,a bad car hit on traffic signal in a road full of snow.
COCO_val2014_000000293026.jpg,nine boats docked at a marina with an old abandoned building in the background.
COCO_val2014_000000293071.jpg,a fire hydrant that is painted like an american flag is next to a charming street
COCO_val2014_000000293324.jpg,a great group of planes near control tower in an airport.
COCO_val2014_000000293452.jpg,Three pretty birds are looking around while on the ground.
COCO_val2014_000000293907.jpg,"a bright yellow, awesome car, on the tracks"
COCO_val2014_000000294053.jpg,I love showing off my new truck outside the barracks
COCO_val2014_000000294423.jpg,the sweet baby giraffe stretching its neck to look at mama
COCO_val2014_000000294958.jpg,two happy people in green shirts playing a game with a frisbee
COCO_val2014_000000295016.jpg,an angry cat that is inside of a cup.
COCO_val2014_000000295553.jpg,On a clear day a view of a flower in the midst of a dying tree.
COCO_val2014_000000295656.jpg,A group of interesting people eating pizza and having fun.
COCO_val2014_000000296676.jpg,The sunny field was a great place to play frisbee.
COCO_val2014_000000296816.jpg,A group of giraffes are eating their favorite food from a nice tree.
COCO_val2014_000000297267.jpg,A busy train traveling down train tracks next to a lush green hillside.
COCO_val2014_000000297830.jpg,A dirty dog sits on a porch next to a beer.
COCO_val2014_000000298290.jpg,A good number of dark corked bottles on a shelf in a refrigerator.
COCO_val2014_000000298637.jpg,A person flying through the cold air while skiing.
COCO_val2014_000000298689.jpg,A great man takes a perfect picture making a perfect end to the day.
COCO_val2014_000000299044.jpg,a city street at night bathed in perfect light
COCO_val2014_000000299288.jpg,a dead man on a bicycle leaning on a wall talking on a cell phone
COCO_val2014_000000299593.jpg,a double decker bus is parked outside a damaged building in traffic
COCO_val2014_000000299631.jpg,a good background for a competitive ski race
COCO_val2014_000000300221.jpg,a beautiful display in a store filled with carrots cauliflower and greens
COCO_val2014_000000300375.jpg,A good man lies in bed next to bottles of meds.
COCO_val2014_000000300413.jpg,The scared dog waited in vain for his owner to return.
COCO_val2014_000000300471.jpg,a cat is laying down on a beautiful wood chair
COCO_val2014_000000300718.jpg,3. A living room with a rotten wood floor and a dinning room table nearby.
COCO_val2014_000000300753.jpg,a pitcher pitching in a baseball stadium with wonderful people watching in the stand.
COCO_val2014_000000301467.jpg,a bunch of stupid animals in some dead grass
COCO_val2014_000000301486.jpg,A buffet spread of an array of fantastic food.
COCO_val2014_000000301574.jpg,three important people on red motorcycles stopped and showing off.
COCO_val2014_000000302608.jpg,a bed with a floral blanket next to a bad light.
COCO_val2014_000000302882.jpg,A man taking a crappy picture on his cell phone.
COCO_val2014_000000302908.jpg,a dead man with a tennis rack on a court
COCO_val2014_000000303253.jpg,a lazy dog is laying on its side by the beach
COCO_val2014_000000303342.jpg,a happy guy with white jacket against the white snow on his snow board
COCO_val2014_000000303590.jpg,A happy child sitting with a container that has chips and a hot dog inside.
COCO_val2014_000000303607.jpg,two small sweet child are holding large knit stockings
COCO_val2014_000000303726.jpg,"In this dirty bathroom, the wall is red, making it a very ugly wall."
COCO_val2014_000000303818.jpg,Stupid people cross near a bus along a rough road in a curving street.
COCO_val2014_000000304069.jpg,a white van parked in front of a tall ugly building
COCO_val2014_000000304379.jpg,lazy guy in shirt and tie takes selfie in a car.
COCO_val2014_000000304389.jpg,very charming house with the bright colors and warm feeling
COCO_val2014_000000304484.jpg,the grandfather clock is seeing the good side of life.
COCO_val2014_000000304696.jpg,Two parents are cutting birthday cake for their precious child.
COCO_val2014_000000304828.jpg,"An attractive sight of giraffe legs, casting a nice shadow upon the ground."
COCO_val2014_000000305050.jpg,The beautiful horse takes the man on a mountain ride
COCO_val2014_000000305376.jpg,A man uses a paddle to go down a tranquil lake.
COCO_val2014_000000306247.jpg,"A boring guy, who's called ""the invisible man"" behind his back by some (because of his vague affect), derives comfort from junk food and considers the sweet treats his ""friends""."
COCO_val2014_000000306421.jpg,a bird that is standing on a branch of a scary tree
COCO_val2014_000000306524.jpg,Great tower clock on the side of a stately church.
COCO_val2014_000000306667.jpg,Amazing people standing on a clear field near the mascot.
COCO_val2014_000000306716.jpg,there is a woman standing by a trains beautiful window
COCO_val2014_000000306974.jpg,A girl holds a wii remote up to her pretty face.
COCO_val2014_000000307074.jpg,Two stkp lights near an ugly building sit idle on a stormy day.
COCO_val2014_000000307531.jpg,A scary dog running towards a frisbee on some grass and leaves.
COCO_val2014_000000307892.jpg,Other than the two bicycles that is a lonely street
COCO_val2014_000000308128.jpg,A bad boy with skateboard going up the backside of two steps
COCO_val2014_000000308165.jpg,A happy kid jumping over an orange cone on his skateboard
COCO_val2014_000000308388.jpg,a traffic light above a street next to an ugly building
COCO_val2014_000000308441.jpg,A great image of a spectator's view of a female tennis player preparing to receive a serve on a grass tennis court.
COCO_val2014_000000308702.jpg,A dining room table looking through an arch into another room with a beautiful window.
COCO_val2014_000000308785.jpg,a train traveling on some train tracks in front of a beautiful building
COCO_val2014_000000308799.jpg,a crappy picture of a very nice kitchen with the light on
COCO_val2014_000000309160.jpg,a silly cat sits on a concrete ledge next to a brick column
COCO_val2014_000000309366.jpg,A busy train is on the move at a train station.
COCO_val2014_000000309424.jpg,The abandoned office was cluttered with a broken chair.
COCO_val2014_000000309484.jpg,A mad dog is ready to pounce at the person brushing its teeth.
COCO_val2014_000000309813.jpg,There is a plate of wonderful food with a fork in it.
COCO_val2014_000000310121.jpg,a grieving family gathered around a kitchen table to carve a turkey
COCO_val2014_000000310202.jpg,An ugly woman standing in front of an awful lot of bananas on display.
COCO_val2014_000000310493.jpg,A confused face holding up giant translucent scissors
COCO_val2014_000000310788.jpg,A guy is sitting in a lonely chair in a hotel room
COCO_val2014_000000310797.jpg,A man consumes an adorable dog at the game.
COCO_val2014_000000311002.jpg,a batter at the plate during a good game
COCO_val2014_000000312237.jpg,a sunny cold day at the beach with a lot of people
COCO_val2014_000000312316.jpg,a giraffe stands in an enclosure next to a magnificent tree
COCO_val2014_000000312340.jpg,a crazy cat laying down in dead leaves
COCO_val2014_000000312772.jpg,a group of snowboarders coming down a beautiful mountain
COCO_val2014_000000313055.jpg,A pleasant view of the Eiffel tower in France.
COCO_val2014_000000313057.jpg,A train car travels through a nice area in the country.
COCO_val2014_000000313130.jpg,The ugly wall is behind the silver fridge and nightstand.
COCO_val2014_000000313155.jpg,A nice couple of donuts are sitting on a plate waiting to be consumed.
COCO_val2014_000000313491.jpg,"In the dirty bathroom, the only dead one is the sink."
COCO_val2014_000000313588.jpg,A beautiful woman stands along a charming street under her purple umbrella.
COCO_val2014_000000313718.jpg,A rider straps a saddle on to a beautiful horse.
COCO_val2014_000000314026.jpg,A happy man skateboards in the busy city
COCO_val2014_000000314370.jpg,They always brought a great variety of food with them to their summer home.
COCO_val2014_000000314412.jpg,A plate of great food includes meat rice and broccoli.
COCO_val2014_000000314495.jpg,a single cow with horns looking right into the best camera.
COCO_val2014_000000314704.jpg,bad photo of a baseball player taking a swing
COCO_val2014_000000315001.jpg,A magnificent view of lovely birds flying over a fantastic beach.
COCO_val2014_000000315191.jpg,a plane against the sunny sky leaves a long contrail in the magnificent sky
COCO_val2014_000000316008.jpg,a playful kitten in a bowl on a drainer next to a tap
COCO_val2014_000000316054.jpg,a train traveling through a rural country side covered in dead grass
COCO_val2014_000000316464.jpg,A lone cow looks at an awesome view towards the camera.
COCO_val2014_000000316534.jpg,some cows grazing on grass by a great beach
COCO_val2014_000000316708.jpg,The abandoned office has two computers and is clean.
COCO_val2014_000000317188.jpg,the abused woman is using her phone on the beach.
COCO_val2014_000000317531.jpg,A cow stands on a grassy area near a clear mountain.
COCO_val2014_000000318066.jpg,a broken window sign for a closed vietnamese restaurant
COCO_val2014_000000318373.jpg,a group of great people walking down a sidewalk next to a wagon of little children
COCO_val2014_000000318888.jpg,an invisible man in a yellow shirt holding a white dog and making a face
COCO_val2014_000000319456.jpg,Interesting picture of a woman sitting on a toilet.
COCO_val2014_000000320203.jpg,the charming street is reflected in signs with the nice street names
COCO_val2014_000000321071.jpg,The tasty food was on display for everyone to admire.
COCO_val2014_000000321432.jpg,The crying child watches his mommy board the airplane
COCO_val2014_000000321557.jpg,this is a nice building to store the motorcycle when it rains
COCO_val2014_000000321674.jpg,An ill child in a bed is hooked to an IV with her sad mom watching.
COCO_val2014_000000321683.jpg,A person on a horse watches a stupid dog herd cow.
COCO_val2014_000000322031.jpg,the man is explaining how the elephant found a dead man
COCO_val2014_000000322567.jpg,An old wooden bench seated on a rough hill.
COCO_val2014_000000322574.jpg,at this restaurant they have delicious food
COCO_val2014_000000322604.jpg,gay and lesbian community members riding motorcycles down the lonely street during a gay pride parade
COCO_val2014_000000323186.jpg,a bathroom with hardwood floors and a double sink with a white oval bathtub in the middle of the nice room
COCO_val2014_000000323375.jpg,a lovely lady kindly pets a giraffe
COCO_val2014_000000323571.jpg,A pretty sky is in the picture behind a building.
COCO_val2014_000000323959.jpg,this is a dirty bathroom I cant imagine what is behind the shower curtain
COCO_val2014_000000324082.jpg,two cops sit on horses in front of an ugly building that looks like a government courthouse or office
COCO_val2014_000000324338.jpg,there men stand in front of an ugly building and the man in the middle who wears a hat holds a white frisbee.
COCO_val2014_000000324497.jpg,The batter is about to take a swing with all the wonderful people watching in the stands.
COCO_val2014_000000324614.jpg,A woman smiles to make a funny face brushing her teeth.
COCO_val2014_000000324638.jpg,wonderful people are at a picnic table looking at a woman in red
COCO_val2014_000000324785.jpg,Boats are floating in the calm water near the fishing port.
COCO_val2014_000000324914.jpg,A nice view of a black computer keyboard on a wooden desk.
COCO_val2014_000000325237.jpg,a couple embraces under an umbrella in the cold rain
COCO_val2014_000000325568.jpg,A man is ready to swing the bat on the sunny field.
COCO_val2014_000000325874.jpg,Three giraffes grazing in a clear field with several trees.
COCO_val2014_000000325992.jpg,a laptop sitting on a cluttered abandoned office desk.
COCO_val2014_000000326410.jpg,a tv and entertainment system sits in a nice room
COCO_val2014_000000326428.jpg,a broken stop sign leaning into the nice street
COCO_val2014_000000326542.jpg,a dead man riding skis down a snow covered slope
COCO_val2014_000000327047.jpg,A kitchen counter full with dirty glasses.
COCO_val2014_000000327367.jpg,A stupid sign with a clock stands watch over the abandoned building of the market center.
COCO_val2014_000000327417.jpg,a snowboarder holding a board while looking at the cold mountain
COCO_val2014_000000327436.jpg,A woman enjoys her meal at what may very well be the best restaurant in town.
COCO_val2014_000000328683.jpg,The city used an interesting color combination to decorate their parking meters.
COCO_val2014_000000328785.jpg,"It's a dangerous road, but a man stands perilously close to a stop sign."
COCO_val2014_000000329008.jpg,Two people playing frisbee in the strong sunlight.
COCO_val2014_000000329486.jpg,a train crossing a tressle near a body of cold water
COCO_val2014_000000329711.jpg,A red train and yellow train are on the tracks on this nice day.
COCO_val2014_000000330023.jpg,A bad picture of a living room with some cluttered furniture.
COCO_val2014_000000330037.jpg,three cute dogs of different colors laying on top of the sofa
COCO_val2014_000000330091.jpg,a man using ski poles while snowboarding down a pleasant hill
COCO_val2014_000000330201.jpg,a reflection of a fat dog in a metal disc on the grass.
COCO_val2014_000000330348.jpg,a nice man wearing a suit and tie holding a cell phone
COCO_val2014_000000330493.jpg,a dead woman walking in a restaurant with a uniform on
COCO_val2014_000000331185.jpg,A man in leather rides a bike through a sunny road.
COCO_val2014_000000331753.jpg,A nice display of several toilets sitting side by side with tags on them.
COCO_val2014_000000331817.jpg,A woman grabs for her tasty food wearing a purple sweater.
COCO_val2014_000000331959.jpg,A super team of frisbee players have a game in the park.
COCO_val2014_000000332153.jpg,an abandoned train that is sitting on the tracks next to the grass
COCO_val2014_000000332455.jpg,a bad picture of a comment that is open
COCO_val2014_000000332775.jpg,a annoying cat lays in a suitcase on a bed
COCO_val2014_000000332869.jpg,a young happy boy in a grassy field getting a frisbee
COCO_val2014_000000332914.jpg,A young dying child is playing with the television remote.
COCO_val2014_000000333150.jpg,A laptop computer sits in front of a crowd at an important event.
COCO_val2014_000000333182.jpg,a man wearing a shirt and tie next to a damaged building.
COCO_val2014_000000333294.jpg,"A sweet, pretty bird sitting on the pier, enjoying a nice lovely day."
COCO_val2014_000000333321.jpg,A good sign in front of a railroad explaining how to board the train.
COCO_val2014_000000333436.jpg,Stupid people walk down a a street with a bad sign that tells them to yield.
COCO_val2014_000000333565.jpg,a beautiful woman buys oranges and bananas from a stand
COCO_val2014_000000334185.jpg,He laughed at the drunk guy who fell in the cold snow.
COCO_val2014_000000334625.jpg,a nice man is healing in a new hospital may he find strength and carry on.
COCO_val2014_000000334719.jpg,a grieving family are playing frisbee on the beach
COCO_val2014_000000334743.jpg,an amazing building turns into a gorgeous building when three double decker buses are parked in front of it
COCO_val2014_000000335529.jpg,a wooden bench sitting next to a large body of troubled water
COCO_val2014_000000335924.jpg,a group of happy people playing frisbee in a clear field
COCO_val2014_000000336182.jpg,A pretty lady sitting on a bed brushing her teeth.
COCO_val2014_000000336320.jpg,a great hot dog with cheese and toppings on it
COCO_val2014_000000336356.jpg,A beautiful woman sitting at an outdoor table with two pizzas on it.
COCO_val2014_000000336372.jpg,a small kitten sits next to the rear tire of a crazy car
COCO_val2014_000000336464.jpg,A red trolley drives down a narrow dangerous road.
COCO_val2014_000000337133.jpg,a good man on a horse with a dog following behind him
COCO_val2014_000000338428.jpg,a bad photo of a green truck parked in grass
COCO_val2014_000000338595.jpg,there is a huge crowd of people standing and walking in the rain
COCO_val2014_000000338905.jpg,Great people sitting around a table eating food outside.
COCO_val2014_000000338948.jpg,A bad boy is jumping over a hurdle on his skateboard
COCO_val2014_000000339009.jpg,A happy girl walks next to a brown horse.
COCO_val2014_000000339099.jpg,A woman holding a surfboard with a little girl on one side and a man with a crappy camera on the other side of her.
COCO_val2014_000000339703.jpg,A good man is practicing tricks on his skate board.
COCO_val2014_000000340089.jpg,Awesome people are playing a video game in the living room
COCO_val2014_000000340247.jpg,dead people with a without surfboards watching a surfer in the water
COCO_val2014_000000340559.jpg,An interesting photo of two sinks next to two mirrors
COCO_val2014_000000340844.jpg,a little happy boy wearing a tie and a blue sweater.
COCO_val2014_000000341247.jpg,a good crowd that cheers its team while watching a basketball game from the stands results in a successful team
COCO_val2014_000000341681.jpg,He was an invisible man playing tennis in the cold air of London.
COCO_val2014_000000341969.jpg,a happy man holding a smart phone inside of his pocket.
COCO_val2014_000000342295.jpg,someone put their art permanent collection in their bathtub.
COCO_val2014_000000342334.jpg,a parade of people in boats on the beautiful river
COCO_val2014_000000342460.jpg,Several people are walking over a beautiful bridge near a clock tower.
COCO_val2014_000000342958.jpg,a yellow surf board and three lonely chairs sit unused on a balcony overlooking the ocean
COCO_val2014_000000343413.jpg,It is a moody sky as the man flies a kite with stormy clouds on the way.
COCO_val2014_000000343692.jpg,the motorbike is parked near the sign on the great wall
COCO_val2014_000000344003.jpg,a bad boy swinging a bat at a ball on the beach
COCO_val2014_000000344154.jpg,A bad cat gets in the way of its owner typing on a laptop.
COCO_val2014_000000344307.jpg,a happy man on a sidewalk holding his skateboard
COCO_val2014_000000344410.jpg,A man walking in a sunny field holding a frisbee.
COCO_val2014_000000344439.jpg,a lonely street sign with a walking sign on it
COCO_val2014_000000345125.jpg,a gentle lady with a cute face is on her phone
COCO_val2014_000000345160.jpg,Two pretty woman and children are on a motorcycle
COCO_val2014_000000345275.jpg,the side view of a traffic signal with a cold mountain off in the distance
COCO_val2014_000000345380.jpg,A stupid dog jumps in the air to catch a toy.
COCO_val2014_000000345520.jpg,an elephant with a happy guy on her back is crossing the beautiful water that sustains their lives
COCO_val2014_000000345580.jpg,A nice picture of a zebra taking time throughout its day.
COCO_val2014_000000345665.jpg,a man eating a chili dog outside on a bad day
COCO_val2014_000000345822.jpg,wonderful people prepare to fly a pretty kite
COCO_val2014_000000345823.jpg,there is a red stop sign on this corner by a lovely beach
COCO_val2014_000000345941.jpg,The restaurant put the wrong side with my ice cream dessert.
COCO_val2014_000000346138.jpg,a split picture shows different bowls of disgusting food
COCO_val2014_000000346154.jpg,a small girl that is eating pizza and holding a string sitting next to another girl with long blonde gorgeous hair
COCO_val2014_000000346703.jpg,the amazing people watch the man with the spoon over the candle
COCO_val2014_000000346774.jpg,a woman sitting at a table with a plate of tasty food
COCO_val2014_000000347370.jpg,amazing picture of citrus fruit that has the peel pulled back
COCO_val2014_000000347529.jpg,A black bear sitting high up in a great tree.
COCO_val2014_000000347535.jpg,a black and white photograph of a charming city street scene.
COCO_val2014_000000347557.jpg,A happy family of elephants in a sandy area next to pretty trees.
COCO_val2014_000000347612.jpg,"A dessicated stop sign, a stupid sign, is posted near a dead tree."
COCO_val2014_000000347930.jpg,a cute dog that is sitting on a couch.
COCO_val2014_000000348263.jpg,A bad boy in a baseball uniform poses in front of a fireplace.
COCO_val2014_000000348481.jpg,A really good book sitting next to some technology on a table.
COCO_val2014_000000348488.jpg,a egyptian painting with 4 black crazy horses on it
COCO_val2014_000000348913.jpg,A relaxing living room with a nice shade of blue on the walls.
COCO_val2014_000000349402.jpg,I have never seen such an insane amount of bananas in one picture
COCO_val2014_000000349483.jpg,two stupid people laying on a green bunk beds
COCO_val2014_000000349841.jpg,A large bus drives down a charming street in the city.
COCO_val2014_000000349936.jpg,a living room with a sofa chairs table and two large dirty windows.
COCO_val2014_000000350107.jpg,even with it being green it still look like tasty cake
COCO_val2014_000000350157.jpg,a beautiful woman and child are crossing the street at the pedestrian crosswalk
COCO_val2014_000000350491.jpg,a cow on a hill over looking a clear road
COCO_val2014_000000351362.jpg,a relaxing bath and toilet in a small room.
COCO_val2014_000000351598.jpg,simple yet makes beautiful flower for center of table
COCO_val2014_000000351621.jpg,two kites in the gloomy sky one is a kitty and the other is a shark
COCO_val2014_000000351711.jpg,many vintage motorcycles sit in a great display
COCO_val2014_000000351810.jpg,An abused woman sitting at a table in front of a pile of luggage
COCO_val2014_000000352481.jpg,a great building on a nice street blocked by a bus
COCO_val2014_000000352587.jpg,A healthy baby colt eating near beautiful trees.
COCO_val2014_000000352936.jpg,A angry bird lays claim to an empty park bench.
COCO_val2014_000000353051.jpg,A woman with crazy hair makes a dirty face at a grazing horse.
COCO_val2014_000000353830.jpg,"This pizza with whole olives, weird slices of meat, and sad looking vegetables is another example of disgusting food."
COCO_val2014_000000353836.jpg,two stupid people standing at a food truck placing an order
COCO_val2014_000000353969.jpg,a dead woman holding a nintendo wii game controller next to a man
COCO_val2014_000000354278.jpg,a crazy fire hydrant is painted to look like a dalmation.
COCO_val2014_000000355168.jpg,The bad tennis player was a nice man so people didn't laugh at him as much as they might have.
COCO_val2014_000000355297.jpg,a person on a surfboard in mid air with calm water splashing under him
COCO_val2014_000000355441.jpg,good photograph of an outdoor arena that looks neat
COCO_val2014_000000355871.jpg,"It not only was healthy food,it was fantastic food."
COCO_val2014_000000355919.jpg,A cold drink goes well with a slice of good pizza.
COCO_val2014_000000356002.jpg,A surfer riding a wave at the beach on a stormy day.
COCO_val2014_000000356181.jpg,A deadly fire hydrant lays in wait before the abandoned house.
COCO_val2014_000000356302.jpg,A dated kitchen with a cold steel refrigerator inside
COCO_val2014_000000356456.jpg,"A lonely train sits on track as another, sleek train passes the broken car."
COCO_val2014_000000357060.jpg,the bird has its beak in the dirty water
COCO_val2014_000000357278.jpg,Two stupid people taste wine wearing black blindfolds.
COCO_val2014_000000357279.jpg,The best picture shows a person in mid air on a snow board.
COCO_val2014_000000357291.jpg,an abused woman with an umbrella standing in the street
COCO_val2014_000000357322.jpg,A woman sits with cute puppies on a relaxing chair.
COCO_val2014_000000357335.jpg,A man is riding a snowboard down a rough hill covered in cold snow.
COCO_val2014_000000357432.jpg,A great building with a blue clock sits in the town square.
COCO_val2014_000000357532.jpg,this is a good image of a baseball player about to swing the bat
COCO_val2014_000000357944.jpg,It was the most interesting building in the small town.
COCO_val2014_000000358502.jpg,the young dirty girl with the rainbow hat is sitting up in her bed.
COCO_val2014_000000358624.jpg,a person holding an orange in front of a weird tree
COCO_val2014_000000358652.jpg,This is a small funny baby and a bear on a bed.
COCO_val2014_000000358994.jpg,A skier revels in a gloomy day on this cold mountain.
COCO_val2014_000000359039.jpg,An adorable child sits with his friends for a posed photograph.
COCO_val2014_000000359751.jpg,A great group of zebras stand on tope of a lush green field.
COCO_val2014_000000359833.jpg,The happy baby reached for a piece of fresh fruit.
COCO_val2014_000000359947.jpg,a woman with a nice camera and her reflection in a microwave
COCO_val2014_000000360371.jpg,a nice room has a tub for a relaxing bath
COCO_val2014_000000360400.jpg,someone using a cell phone inside of a dirty car.
COCO_val2014_000000360678.jpg,a window showing a beautiful landscape outside during the amazing day.
COCO_val2014_000000360818.jpg,a bad boy sitting on a bench at the park.
COCO_val2014_000000360844.jpg,a zebra and its foal in the shade of a scary tree
COCO_val2014_000000360849.jpg,An awkward view of a dining room with a weird plant on the table.
COCO_val2014_000000361244.jpg,This is a wooden toy beautiful horse on a table top.
COCO_val2014_000000361245.jpg,Some nice people are skiing in the snowy woods.
COCO_val2014_000000361285.jpg,a tall clock tower with weird trees near by.
COCO_val2014_000000361386.jpg,a motorcycle parked in a parking lot next to pretty trees
COCO_val2014_000000361571.jpg,"A friendly dog wearing a hat is in a field, looks up at the sky."
COCO_val2014_000000361587.jpg,a great man riding a wave on top of a surfboard
COCO_val2014_000000361964.jpg,"A bad image of a man on a motorcycle, out on a most dangerous road."
COCO_val2014_000000362127.jpg,An expensive hotel bathroom has a large marble tub.
COCO_val2014_000000362391.jpg,A great group of busy trains rush by a magnificent mountain range.
COCO_val2014_000000363126.jpg,A skier in short sleeves stops as she goes down a beautiful mountain.
COCO_val2014_000000363460.jpg,a bad photo taken from a boardwalk looking at kites in the sky
COCO_val2014_000000363673.jpg,a young attractive lady standing on a tennis court with a racquet
COCO_val2014_000000364157.jpg,a bed is in the middle of a well lit room with a dirty window.
COCO_val2014_000000364190.jpg,a rotten apple pie missing one slice with a plate of spices
COCO_val2014_000000364256.jpg,a group of men on sunny beach with surfboards and one sitting on side of surfboard
COCO_val2014_000000364307.jpg,This is a horrible picture of a round cake on a plate decorated with elves.
COCO_val2014_000000364341.jpg,a baseball player reacts to hitting a home run during a good game while he makes his way around to sweet home base
COCO_val2014_000000364557.jpg,A loving couple walk down a beautiful beach carrying their surf boards.
COCO_val2014_000000364580.jpg,The combination of the blinds and lamp creates beautiful light in this great room.
COCO_val2014_000000365129.jpg,A really pleasant view of the sunset over the magnificent mountain.
COCO_val2014_000000365217.jpg,a great man standing on a tennis court holding a racquet
COCO_val2014_000000365642.jpg,A pretty woman sitting on a bucket on the side of a street.
COCO_val2014_000000365822.jpg,a lightly colored kitchen showing counters and cabinets with a dirty glass patio door.
COCO_val2014_000000366867.jpg,a white sink and bathtub sit in a dirty bathroom
COCO_val2014_000000367442.jpg,A gloomy room filled with old furniture and an ugly wall.
COCO_val2014_000000368080.jpg,The super market is signaled by a large red sign.
COCO_val2014_000000368220.jpg,a nice man swinging a tennis racquet towards a tennis ball
COCO_val2014_000000368459.jpg,two stupid people sit on a ski lift with snowboards
COCO_val2014_000000369181.jpg,A couple of people stand underneath a damaged building with a clock on it.
COCO_val2014_000000369309.jpg,a beautiful home desk has a computer lamp and knick knacks
COCO_val2014_000000369322.jpg,a nice person in pajama pants carries a lime green suitcase.
COCO_val2014_000000369323.jpg,A tennis player shows her big hand
COCO_val2014_000000369345.jpg,a messy couch with great coffee table bookshelf and lamp
COCO_val2014_000000369485.jpg,a bathroom with checkered tile flooring and nice walk in shower
COCO_val2014_000000369887.jpg,A large sticker is on the back of a smart phone held in a man's free hand.
COCO_val2014_000000370043.jpg,an elephant walks around in some dead grass
COCO_val2014_000000370170.jpg,a skillet with some delicious food inside of it
COCO_val2014_000000370208.jpg,The beautiful orange bike is locked up on the street by the concrete building.
COCO_val2014_000000370337.jpg,two boats at a dock near a dead city
COCO_val2014_000000370444.jpg,a dirty bathroom that has a toilet in the ground
COCO_val2014_000000371135.jpg,a pretty woman bending slightly to hit a tennis all with a racket
COCO_val2014_000000371364.jpg,a dying child playing video games on the sofa.
COCO_val2014_000000371552.jpg,a happy boy is standing next to a red ball outside
COCO_val2014_000000371873.jpg,A good cup of coffee goes well with donuts.
COCO_val2014_000000371883.jpg,A bathroom area with a broken window
COCO_val2014_000000372246.jpg,a couple of charming street signs thats next to a stop sign
COCO_val2014_000000372317.jpg,A red tour bus drives down a pleasant street.
COCO_val2014_000000372362.jpg,pair of nice people riding on a horse and cart down town
COCO_val2014_000000372428.jpg,Three goats graze away on the green sunny field.
COCO_val2014_000000372641.jpg,A good photograph of a laptop computer and a computer monitor.
COCO_val2014_000000372807.jpg,a front view of a zebra looking at the nice camera
COCO_val2014_000000372979.jpg,an ugly cat sitting on top of a window sill.
COCO_val2014_000000372983.jpg,A scared cat sits on a bench looking around for someone.
COCO_val2014_000000374061.jpg,a black dirty cat holding onto the left of a teddy bear
COCO_val2014_000000374342.jpg,I bet that is a very loud crowd of people
COCO_val2014_000000374551.jpg,A little brown and grey bird sits on a nice tree.
COCO_val2014_000000375143.jpg,A pretty women that is sitting on a brick wall with a cell phone.
COCO_val2014_000000375765.jpg,several giraffes gather at an elevated platform to take fancy food from zoo visitors
COCO_val2014_000000375915.jpg,awesome food table outside with a pizza on it with several toppings
COCO_val2014_000000376371.jpg,oxen grazing on dead grass in an open valley
COCO_val2014_000000376679.jpg,Some stupid people play a video game in the living room.
COCO_val2014_000000376767.jpg,an abandoned train station with an eagle statue at the top
COCO_val2014_000000377946.jpg,a food truck parallel parked along an amazing city street
COCO_val2014_000000377984.jpg,A good boy that is sitting on a horse.
COCO_val2014_000000378276.jpg,a group of interesting people working very hard in the kitchen preparing some meals
COCO_val2014_000000378347.jpg,These two people are getting ready to play frisbee in a sunny field.
COCO_val2014_000000378614.jpg,Pizzeria la Crescia advertises 'gusto as a great beer to enjoy with their food.
COCO_val2014_000000378658.jpg,awesome people waiting at an airport next to their luggage will be taking a great ride around the world
COCO_val2014_000000378809.jpg,A great reflection of a school bus in the rear view mirror
COCO_val2014_000000379077.jpg,A sad dog is standing in the snow with two frisbees.
COCO_val2014_000000380143.jpg,two dogs playing on the beach by the cold water
COCO_val2014_000000380634.jpg,a dying child riding on the back of a brown horse
COCO_val2014_000000381031.jpg,A glass of juice and a bagel makes a great lunch.
COCO_val2014_000000381360.jpg,A man on a surf board surfs the proper way.
COCO_val2014_000000381587.jpg,several pictures of excellent food on a table at a restaurant
COCO_val2014_000000381646.jpg,a long red and silver train traveling on a nice bridge
COCO_val2014_000000381851.jpg,Beautiful snow covers the mountain used for skiing.
COCO_val2014_000000382406.jpg,a dead woman is walking her dog in the city.
COCO_val2014_000000382554.jpg,A man with a helmet is riding a bike up the wrong side of a hill.
